post_id,is_viral_true,peak_time_true,peak_height_true,decay_rate_true,peak_time_fit,peak_height_fit,decay_rate_fit,baseline_fit,half_life_hours,fit_converged,total_engagement,viral_rule_based,viral_cluster_based
post_0022,1,8.70955229004484,4745.665251115009,0.02556956331076135,10.088677501351945,4342.492592050409,0.0010000000000000002,394.44412162899215,693.1471805599451,True,4626.238242469509,1,1
post_0023,1,6.535417707073381,9557.049293306362,0.07515130262052461,9.893903220448161,10206.059004464129,0.0010000000000000002,1187.9335130205925,693.1471805599451,True,11108.128159115402,1,1
post_0024,1,2.2997958362154964,3371.9918104603344,0.05188933075838793,2.866414257478569,2475.6282079948,0.0010000000000000002,495.1611705278131,693.1471805599451,True,2884.1929352666266,1,0
post_0025,1,7.964817336431375,5293.82601994353,0.043168611974500226,11.228855357665381,5573.669021067594,0.0010000000000000002,648.2021931604264,693.1471805599451,True,6084.020494948756,1,1
post_0026,1,2.3559277776519947,4014.9811148634967,0.042935098830691215,4.964361811659043,2834.3743796035114,0.0010000000000000002,1174.9596227813413,693.1471805599451,True,3917.577700019282,1,0
post_0027,1,7.209012244172195,6571.654702241413,0.05737439631156167,9.824410495621807,6654.691806197255,0.001000000000000002,717.7042552472244,693.1471805599439,True,7182.0932229679765,1,1
post_0028,1,8.02068619975243,2052.8525689847893,0.041762030019963384,9.52064615886674,2237.081680092165,0.0010000000000000002,118.49208477656053,693.1471805599451,True,2292.872880281881,1,0
post_0029,1,6.579663971909487,8698.688046198418,0.03648718007521963,6.921382177789811,8843.54976293947,0.0010000000000000002,203.77617113131615,693.1471805599451,True,8773.775295841557,1,1
post_0030,1,5.31491789031557,5306.055055929877,0.0656749161895543,4.6018181319829194,5147.798057636534,0.0010000000000000002,7.795489803180398e-08,693.1471805599451,True,4975.396632208188,1,1
post_0031,1,5.774196989520272,8324.768203523983,0.055681429443676225,6.06207023852129,8678.83834858669,0.0010000000000000002,4.3447538069462364e-07,693.1471805599451,True,8397.927582814766,1,1
post_0032,1,7.148017479158661,7827.541270221319,0.06237766950648942,6.772334018511569,8068.416942557376,0.0010000000000000002,62.88765677637507,693.1471805599451,True,7881.146937954824,1,1
post_0033,1,8.884525696190753,1276.3788165348014,0.05784926289714003,11.623790678879441,1413.0809774071438,0.0010000000000000002,121.69091363146364,693.1471805599451,True,1498.58332003935,1,0
post_0034,1,3.7404038081332516,3145.3992632392933,0.04635814590252994,4.724168556561141,2767.1265292076146,0.0010000000000000002,334.2251066100843,693.1471805599451,True,3010.9899646205117,1,0
post_0035,1,8.954178894251019,6674.301269604264,0.07883463216261534,10.925990600055483,6636.746997938549,0.0010000000000000002,630.6500563387384,693.1471805599451,True,7110.851848652629,1,1
post_0036,0,12.827553746738547,56.02278769174384,0.19923984265782507,15.097975797337911,55.79432747715638,0.0010000000000000002,5.537213050498117,693.1471805599451,True,60.11439208472093,0,0
post_0037,0,10.397118071791738,79.52655343569123,0.2309839268514054,10.906902127671929,86.50640958774501,0.0010000000000000005,2.0835400571315645,693.147180559945,True,86.05374225461216,0,0
post_0038,0,1.8316962634068115,19.5525182909234,0.26296306582731444,0.8611123521140165,19.339526560753193,0.0010000000000000002,1.1206566279492238,693.1471805599451,True,19.735046193307127,0,0
post_0039,0,8.408994804842926,75.68028806677638,0.19967904851669138,10.886179375515662,79.92959440731585,0.0010000000000000002,11.27696160565226,693.1471805599451,True,89.30679447687706,0,0
post_0040,0,2.8683159121962416,79.25053340477649,0.18349542659939455,4.298632037545451,62.66198532830133,0.0010000000000000002,15.709525043556859,693.1471805599451,True,76.21097181653117,0,0
post_0041,0,10.555343080519043,92.04842424408625,0.09494543561957643,12.11153239095636,94.9489677606825,0.0010000000000000002,6.173780447473842,693.1471805599451,True,98.83025428822373,0,0
post_0042,0,7.193779131237903,140.19756544495448,0.20789312449108222,10.083125665250645,157.26624927232413,0.0010000000000000002,16.253492178080055,693.1471805599451,True,169.3157303746073,0,0
post_0043,0,7.129131314938666,276.3038266523447,0.28098438530275277,7.483927967418781,291.74629507006887,0.0010000000000000002,5.005857620156671,693.1471805599451,True,287.76171499587707,0,0
post_0044,0,3.3565495451456098,34.22799189095658,0.1506593445521099,3.8373301652592744,37.7006942238066,0.0010000000000000002,2.9161835012418624,693.1471805599451,True,39.30460142242926,0,0
post_0045,0,7.5251143675353065,39.57400001988246,0.1893035359915225,10.637660474805898,40.04749919599033,0.0010000000000000002,7.1010278245570175,693.1471805599451,True,46.12517293349365,0,0
post_0046,0,19.167592782962746,155.73494965522133,0.26813232650520186,22.428474057913366,170.92056288277684,0.0010000000000000002,10.612008808875558,693.1471805599451,True,181.2119387971491,0,0
post_0047,0,3.532746098870465,100.20972259840987,0.23625472463454716,3.192861446697463,80.62754887722114,0.0010000000000000002,10.401562639364673,693.1471805599451,True,88.19326373785935,0,0
post_0048,0,1.1376135151287814,69.73235905320304,0.10676826387759174,1.025191095529887,37.92848753542729,0.0010000000000000002,20.939716415032283,693.1471805599451,True,57.52695495922806,0,0
post_0049,0,6.549458077982377,25.096871108596854,0.17753380175911776,6.844123422062549,24.033493511202796,0.0010000000000000002,1.7741382139780675,693.1471805599451,True,25.05099706295672,0,0
post_0050,0,13.528993638227695,315.75823764801675,0.15430065028213996,15.618432867270052,347.80040018572237,0.0010000000000000002,17.733353759944453,693.1471805599451,True,358.4519973035983,0,0
post_0051,0,18.1110020444546,68.65094915971027,0.3281259520510245,20.38813556333231,76.53029572124778,0.0010000000000000002,6.92116862553195,693.1471805599451,True,82.11515117530291,0,0
post_0052,0,17.68765990699677,333.47183363544104,0.1995757241065217,19.81337059311027,372.92204867520917,0.0010000000000000002,11.895484821071332,693.1471805599451,True,378.8962247835578,0,0
post_0053,0,15.285359385604911,35.57659501942991,0.33686415872218584,17.796677924922196,40.41730268570074,0.0010000000000000002,3.7778840087099748,693.1471805599451,True,43.87007549658574,0,0
post_0054,0,7.4667136493638635,180.0192774793023,0.19142753031689758,8.39267426842616,192.05752247880886,0.0010000000000000074,9.618716844687809,693.1471805599401,True,195.88215838406452,0,0
post_0055,0,5.470010452114321,66.09050460022036,0.11317576409785858,5.675038587699238,67.7326997873792,0.0010000000000000002,5.528974977018455,693.1471805599451,True,71.05255600636639,0,0
post_0056,0,2.3020550413491643,57.18382850726033,0.0807905123980367,2.9909021927173014,44.50929975557796,0.0010000000000000002,11.462918458438383,693.1471805599451,True,54.445429068104,0,0
post_0057,0,6.115527119067023,311.1055449434525,0.3370259803618118,6.917647363169442,311.8936591525402,0.0010000000000000002,9.70075073456282,693.1471805599451,True,312.00129836872446,0,0
post_0058,0,7.709810344978561,137.0304845548431,0.3297371423861138,9.559989849761056,129.54151424784962,0.0010000000000000002,15.255556770458933,693.1471805599451,True,141.23015981423453,0,0
post_0059,0,1.2933275105833983,87.17309688831959,0.16989530065267905,0.9500886535460413,38.876525436727846,0.0010000000000000002,23.16615724584921,693.1471805599451,True,60.60289201873501,0,0
post_0060,0,11.8361459757428,403.07824807653947,0.25787594223121607,11.860573787780236,416.37488567271333,0.0010000000000000002,6.188892104062162,693.1471805599451,True,412.72045071245753,0,0
post_0061,0,3.417767080176915,84.46135988101994,0.3006472037446062,3.921997154025834,84.89320879919171,0.0010000000000000002,2.759751654128043,693.1471805599451,True,84.6969915853912,0,0
post_0062,0,12.597659127245542,15.092993248244285,0.33067649121500303,15.04701937759282,15.238948625259587,0.0010000000000000002,3.8112980770521863,693.1471805599451,True,18.756623570509966,0,0
post_0063,0,14.195079047235756,165.50602188048808,0.14515238063226926,14.564850053420253,179.03718299003032,0.0010000000000000002,1.9495711542157608,693.1471805599451,True,176.5936275902367,0,0
post_0064,0,6.846479707045367,322.4836126577845,0.3424702644189379,8.799672104660598,319.3308821290664,0.0010000000000000002,35.86928854997841,693.1471805599451,True,346.1295314883688,0,0
post_0065,0,2.23291006045912,78.78045944799696,0.31228007906990946,0.6592678315715541,48.67399461214038,0.0010000000000000002,9.885771735092758,693.1471805599451,True,56.74672341722305,0,0
post_0066,0,4.008633228456172,72.18463958540217,0.12820697458064934,6.5066904187867,69.95164047950945,0.0010000000000000002,12.731828769877163,693.1471805599451,True,80.43717098275084,0,0
post_0067,0,5.211852670463763,11.1338316940152,0.3106403285783035,3.6841460619892334,12.663957005071202,0.0010000000000000002,0.8118081204798643,693.1471805599451,True,13.051307629961846,0,0
post_0068,0,5.377060537793902,15.077602423846477,0.23896746764696325,5.915699973778878,14.748170381120373,0.0010000000000000002,5.173065393075912,693.1471805599451,True,19.441067405373545,0,0
post_0069,0,9.88789807770872,161.28662487011624,0.1480384311037442,12.094036822090773,158.87835454285423,0.0010000000000000002,14.43292126550956,693.1471805599451,True,169.4276026096331,0,0
post_0070,0,9.530679855805067,55.46139496170526,0.2631271126253146,11.65541106996945,54.433124730092366,0.0010000000000000002,5.540374969136239,693.1471805599451,True,58.651574357574155,0,0
post_0071,0,2.4008044606800727,127.77348285302516,0.16768340931384246,2.000000468497545,97.6367695286296,0.0010000000000000007,14.70989998520531,693.1471805599448,True,108.7591879954318,0,0
post_0072,0,3.9650621519005007,39.51654624735491,0.16652682320062306,2.547943968976807,38.19297542978772,0.0010000000000000002,0.4522780721709079,693.1471805599451,True,37.291023803112076,0,0
post_0073,0,8.650343688365407,82.02143518898141,0.14473677099881332,10.834653232877212,86.46541636944288,0.0010000000000000002,9.66136554807147,693.1471805599451,True,94.02352295056501,0,0
post_0074,0,11.196247661952057,195.17382270544186,0.173481350675655,13.256697954621828,219.73762493738928,0.0010000000000000002,15.81560913837635,693.1471805599451,True,230.06658324399805,0,0
post_0075,0,15.479753674565101,41.43393457382644,0.2031246040030693,16.79654665679774,43.90458304619477,0.0010000000000000002,4.162046463264903,693.1471805599451,True,47.205259284410644,0,0
post_0076,0,13.55289806272723,390.2621768480858,0.2789595843943386,15.93670070855646,428.96589133399726,0.0010000000000000002,24.167684964953565,693.1471805599451,True,442.708519419677,0,0
post_0077,0,8.891380845328566,43.29975174519897,0.28546846664884307,12.204584909202826,48.37951357641386,0.0010000000000000002,5.0926791055351535,693.1471805599451,True,52.368700757492206,0,0
post_0078,0,19.497896220566645,199.36928408982317,0.2845609232808997,20.945305699252554,226.67165610172492,0.0010000000000000002,8.3132859835254,693.1471805599451,True,231.9557870997781,0,0
post_0079,0,18.435049056388134,96.26303403551395,0.21974245084288618,20.316486713303537,112.0146865673832,0.0010000000000000002,4.826619164720232,693.1471805599451,True,115.30626588418848,0,0
post_0080,0,13.423129702267229,32.742090108729975,0.24076740436565214,15.860643895988753,37.645101272109876,0.0010000000000000002,3.4436631582707333,693.1471805599451,True,40.40221427473638,0,0
post_0081,0,15.691936207473043,35.40440669499497,0.2170170899226634,16.40711490727986,36.47152398612092,0.0010000000000000002,1.8383266358954164,693.1471805599451,True,37.56540892402833,0,0
post_0082,0,13.08118194770747,20.942317422764763,0.21367202381160122,14.650135719041831,24.532050997944445,0.0010000000000000002,0.8426950266854427,693.1471805599451,True,24.81857037869316,0,0
post_0083,0,18.69661506590605,90.42819894648812,0.20261956968111794,19.617092258630745,96.61288904281236,0.0010000000000000002,4.700567244184561,693.1471805599451,True,99.32125023247316,0,0
post_0084,0,11.588814856925346,60.55674239645128,0.27445333913564013,13.250202925482853,62.65754483806257,0.0010000000000000002,3.2893405993076525,693.1471805599451,True,64.5952190085351,0,0
post_0085,0,11.57102582317161,28.815228769806136,0.1813537537188886,13.425619466081482,31.587741438340693,0.0010000000000000002,3.667038844678354,693.1471805599451,True,34.63077646370811,0,0
post_0086,0,18.467757436847222,127.85404215352561,0.3115238789318578,19.310617971129385,131.34514473520633,0.0010000000000000002,5.048982518076595,693.1471805599451,True,133.9296875601045,0,0
post_0087,0,16.497743907603247,179.79547844065107,0.24043469971016646,16.91645773515652,192.8915282230406,0.0010000000000000002,2.5562986971353907,693.1471805599451,True,191.4588496247014,0,0
post_0088,0,19.46347721675729,12.868554357998386,0.2963264299441338,20.138533526212264,11.818211930972305,0.0010000000000000002,2.043859362619517,693.1471805599451,True,13.614951357290343,0,0
post_0089,0,5.115878366726015,29.16654849265528,0.23199637832464387,5.720667696206485,32.88839798452549,0.0010000000000000002,2.976237847820179,693.1471805599451,True,34.8024488162721,0,0
post_0090,0,16.433898497631645,117.55653734559313,0.17094293760107107,19.274512313535517,132.5899115148961,0.0010000000000000002,8.047111615813003,693.1471805599451,True,139.68194068073353,0,0
post_0091,0,14.202866832396964,77.75516665688204,0.29950316269213584,16.14970220547179,81.70664422463783,0.0010000000000000002,6.607572502514659,693.1471805599451,True,87.05415938790574,0,0
post_0092,0,8.365514858988876,67.0956430732624,0.17071082911586852,10.414854456622457,63.51371933110142,0.0010000000000000002,8.13565196379859,693.1471805599451,True,70.18900938866194,0,0
post_0093,0,14.416144483324395,66.97702066466553,0.1485321820581983,17.644551889808962,70.96404731541678,0.0010000000000000002,6.099654628964536,693.1471805599451,True,75.96978805146342,0,0
post_0094,0,17.789135682403113,75.2208674906713,0.13428756656000276,18.875708144213885,85.39375744583606,0.0010000000000000002,1.6493084943996086,693.1471805599451,True,86.50887600733373,0,0
post_0095,0,4.985668807606139,166.7816164287815,0.34599867133697204,4.616748011805557,163.98909519997926,0.0010000000000000002,3.783286342573151,693.1471805599451,True,162.39865762342453,0,0
post_0096,0,4.418412065955629,135.8914532053759,0.1932806865582905,6.253962058237034,117.78834610522966,0.0010000000000000002,21.37949036304832,693.1471805599451,True,135.34960452414333,0,0
post_0097,0,14.00795361148504,94.21290028340788,0.34620896333370965,15.408593000284757,97.36511045114347,0.0010000000000000002,3.9266486151412603,693.1471805599451,True,98.96705571836665,0,0
post_0098,0,18.9803127243895,154.95387057283028,0.12280277424595579,20.01212035935379,163.66028784730906,0.0010000000000000002,7.751781953240851,693.1471805599451,True,168.36410856997682,0,0
post_0099,0,10.114568150011516,106.70592898772671,0.10160166552637523,10.91519682521568,112.97039491538499,0.0010000000000000002,4.302120932527056,693.1471805599451,True,114.45935109536532,0,0
post_0100,0,15.426355913833525,111.59378216286842,0.11568280879327343,16.660182730819145,119.03536654699131,0.0010000000000000002,2.9409552642219556,693.1471805599451,True,119.08304645726123,0,0
post_0101,0,3.1938552249741603,55.90098073775185,0.2839063513536462,2.3444632732429262,50.98746162438407,0.0010000000000000002,2.55098554022758,693.1471805599451,True,51.702268543677675,0,0
post_0102,0,14.336921867879827,157.74023591015992,0.2599493384046501,16.21407174243776,177.81713758933083,0.0010000000000000002,7.971542361667075,693.1471805599451,True,183.0398035549342,0,0
post_0103,0,15.037119303372448,115.26860511457701,0.30498229940816846,16.700824101121473,124.46315035616439,0.0010000000000000002,7.822686494447525,693.1471805599451,True,129.95557732395366,0,0
post_0104,0,13.370477191000845,269.8877191797077,0.30975044161336757,14.239190981039965,275.0647902485682,0.0010000000000000002,9.419667940174367,693.1471805599451,True,277.60824921507236,0,0
post_0105,0,19.148525603308606,275.1943090475817,0.21604630066936414,20.43474921531296,304.71342616927666,0.0010000000000000002,7.3760614976511025,693.1471805599451,True,307.61824664026767,0,0
post_0106,0,12.955168985477494,70.69796652424324,0.25441291115748227,13.910920775565051,80.52106114209361,0.0010000000000000002,2.374936701271417,693.1471805599451,True,80.99306506745808,0,0
post_0107,0,19.520911041673383,144.7859863119665,0.1773397280701336,22.20570885529609,178.87884216337258,0.0010000000000000002,8.10376487986362,693.1471805599451,True,184.74108125993823,0,0
post_0108,0,12.338983917059016,126.75351184456784,0.292844057666675,14.463189075306758,145.00418939853589,0.0010000000000000002,7.772385395504747,693.1471805599451,True,149.80447737347026,0,0
post_0109,0,8.356480604006698,75.07760340149935,0.19464648707142507,9.536594289764649,77.25551830005422,0.0010000000000000002,5.551069688600164,693.1471805599451,True,80.74868543940096,0,0
post_0110,0,4.060292065120037,122.63340222573348,0.2935354759804438,4.399195879364051,119.3278761026827,0.0010000000000000018,6.107066595159711,693.1471805599441,True,121.43463093951857,0,0
post_0111,0,4.75106028503725,67.86097824745774,0.3150703319555924,6.366216799660146,64.44333302717264,0.0010000000000000002,7.959330726804456,693.1471805599451,True,70.3133925053742,0,0
post_0112,0,15.763916830753175,44.06060233522093,0.12047634785706175,18.032638314240696,51.106179930635875,0.0010000000000000002,3.161025790670873,693.1471805599451,True,53.70104614002822,0,0
post_0113,0,1.5642344559315928,19.163456714747795,0.0987913106314331,1.1550499522504927,12.863281878681196,0.0010000000000000002,4.7109305668355095,693.1471805599451,True,17.101460981888,0,0
post_0114,0,16.259832295213222,323.7532162524736,0.2370977407787438,17.27874223422452,342.42785232588346,0.0010000000000000002,9.762214297606208,693.1471805599451,True,345.45600840738484,0,0
post_0115,0,2.3659029826613063,9.100296917965789,0.2641667063685609,1.3478233539705205e-11,9.76999654755364,0.0010000000000043193,0.5478759520406956,693.1471805569514,True,9.942835585587517,0,0
post_0116,0,16.50634519804855,183.86974540685944,0.2250029762257128,17.884782905920698,203.17297858377492,0.0010000000000000002,7.670910832729161,693.1471805599451,True,207.15580297441758,0,0
post_0117,0,9.66550485645541,77.22481538534896,0.2023354414357907,12.924431540735512,86.14453473605045,0.0010000000000000002,11.68598641370826,693.1471805599451,True,96.01428958478422,0,0
post_0118,0,19.061653001559858,8.107405030151199,0.23103951128383177,20.304024120304497,8.98782057657508,0.0010000000000000074,2.2515375236923245,693.1471805599401,True,11.075042362175106,0,0
post_0119,0,6.721297785804019,177.38298202450213,0.2645305110581007,7.636744474835534,169.40422386554496,0.0010000000000000052,14.389248791016271,693.1471805599417,True,178.57053995187187,0,0
post_0120,0,3.027224785699995,78.26686367249583,0.1921942312698593,1.8009338779397506,69.63012285748404,0.0010000000000000002,0.0557653620768587,693.1471805599451,True,67.11905573187818,0,0
post_0121,0,16.10693040968311,227.33754045995306,0.279610820249333,16.6221926460383,247.32136856896685,0.0010000000000000002,6.04379878046072,693.1471805599451,True,247.80280186624046,0,0
post_0122,0,2.691047427648172,63.0651392586644,0.27345315867476194,1.892006685144796,53.99689288437037,0.0010000000000000002,4.9765835147190955,693.1471805599451,True,56.999288517364214,0,0
post_0123,0,1.2982177489668465,36.272882887518215,0.15299047335073035,4.499773462092535e-12,20.45715580137449,0.0010000000000530368,7.464366633280789,693.147180523183,True,27.120754736255734,0,0
post_0124,0,11.011037054186056,60.16775108462125,0.10654931015000223,13.366375032823035,63.30125362877171,0.0010000000000000002,6.548740601369554,693.1471805599451,True,68.53621432131891,0,0
post_0125,0,5.15122003210451,99.5522230354278,0.1312593566790077,6.422398941759584,90.43563429460886,0.0010000000000000002,13.922102413920332,693.1471805599451,True,101.47731276731385,0,0
post_0126,0,4.722832151727574,316.050737148442,0.21116342996795895,6.112373418308862,288.99009321922597,0.0010000000000000002,42.93345346049853,693.1471805599451,True,322.5927603123078,0,0
post_0127,0,18.647937685022384,528.6622918320923,0.1295880365728948,20.123544717901535,583.3500575896846,0.0010000000000000002,14.000602209987765,693.1471805599451,True,586.6561735881276,1,0
post_0128,0,5.786999248307539,61.36995605994994,0.14958790087491575,7.173006621147415,57.77483142652768,0.0010000000000000002,8.75125303773344,693.1471805599451,True,64.76225078163232,0,0
post_0129,0,14.577192054794127,40.11143431666335,0.30408426166154007,15.13704150615064,46.13571912937667,0.0010000000000000002,3.0799408464548366,693.1471805599451,True,48.031715268308965,0,0
post_0130,0,11.727473902509386,519.2438260220497,0.3242645511819033,14.723410521801222,642.36111175022,0.0010000000000000002,40.91144805228738,693.1471805599451,True,672.163535208197,1,0
post_0131,0,18.98074829059636,112.63445437964246,0.30864834586001505,20.521478636878555,125.0498558572375,0.0010000000000000002,4.407693857464325,693.1471805599451,True,127.25032665119392,0,0
post_0132,0,17.20274636027087,126.90138517679361,0.13968010853194096,18.8468332581512,136.29522823733572,0.0010000000000000002,7.685740464836252,693.1471805599451,True,142.09018198169727,0,0
post_0133,0,14.04814558362239,277.64592848176625,0.2000333915572762,16.678292191241884,294.9255811747804,0.0010000000000000002,18.600355988050516,693.1471805599451,True,307.155029925177,0,0
post_0134,0,13.307466884310212,273.2601788385057,0.24720560107121087,14.156511695742804,299.4348594700659,0.0010000000000000002,9.335349120627049,693.1471805599451,True,302.7471035122112,0,0
post_0135,0,2.5595962375682393,139.9341427241498,0.12011696475882974,1.9762379949388311,112.29805080709104,0.0010000000000000002,13.551435672561121,693.1471805599451,True,121.8379167275608,0,0
post_0136,0,9.48225550652415,15.556954237788045,0.11534929295432458,13.494175788743037,15.95044087196376,0.0010000000000000002,4.006610925854543,693.1471805599451,True,19.651004644257746,0,0
post_0137,0,13.48227537141485,52.36643650999149,0.16773274672884925,15.055420662970166,57.615125217923186,0.0010000000000000002,2.2252078679214007,693.1471805599451,True,58.64780383199319,0,0
post_0138,0,19.811385440374156,174.5945738753366,0.1441131902653242,20.945492760347154,199.19346263896114,0.0010000000000000002,4.987552312162551,693.1471805599451,True,200.00929795642529,0,0
post_0139,0,14.966018188999552,241.41132385691992,0.3337491349942326,15.413063952373385,265.2004262411128,0.0010000000000000002,2.2215921242151433,693.1471805599451,True,261.04500008519096,0,0
post_0140,0,5.542010693313206,202.8504986505375,0.20756396499012347,8.322731418453499,194.83020365271514,0.0010000000000000002,34.84420082075957,693.1471805599451,True,223.89091867054105,0,0
post_0141,0,11.950772696280323,83.44213468939253,0.13244899989582565,13.06850978398683,87.03017823401319,0.0010000000000000002,4.933169837686679,693.1471805599451,True,90.43312707319228,0,0
post_0142,0,13.331441606555869,73.36653733225572,0.1531807635643448,15.119472964319256,84.47817376716256,0.0010000000000000002,5.345883433643987,693.1471805599451,True,88.43291687858373,0,0
post_0143,0,1.3059875503524623,129.11071353115696,0.28549701192792587,1.255549594910106,68.28965978728391,0.0010000000000000002,37.161217096858344,693.1471805599451,True,102.91007446368951,0,0
post_0144,0,14.501492516270734,85.38615331910202,0.1264032278726176,18.45706304533423,95.9695338971852,0.0010000000000000002,11.3602527741629,693.1471805599451,True,106.48174967551175,0,0
post_0145,0,12.702279837407152,39.39855156199084,0.2323738817759246,13.021910538024715,42.22222297047286,0.0010000000000000002,0.17721235026993415,693.1471805599451,True,41.31627418678797,0,0
post_0146,0,18.826304047536034,359.7248139819636,0.12677249223523257,20.92146171763165,383.16519994010076,0.0010000000000000002,12.392015950350546,693.1471805599451,True,390.22337894887676,0,0
post_0147,0,2.232940540520633,63.00549787047865,0.16881079395574117,1.6879833389258267,50.08086874831432,0.0010000000000000002,9.463559761427303,693.1471805599451,True,57.71989692663688,0,0
post_0148,0,5.352149007166497,269.2408938908335,0.3383082264331301,7.89362229263785,260.69668542645763,0.0010000000000000002,46.90204663285732,693.1471805599451,True,299.9486594708896,0,0
post_0149,0,8.056673736556112,422.2040623082192,0.25569346271026727,10.188629781243899,429.58497516462097,0.0010000000000000002,45.52867005046577,693.1471805599451,True,463.2004050053664,0,0
post_0150,0,11.00385879883532,142.36840702721224,0.16018556213499718,12.56511660089819,153.34895829261163,0.0010000000000000002,8.934252606212144,693.1471805599451,True,158.2422166687446,0,0
post_0151,0,13.67012542837032,127.18470719551885,0.29385085806166866,15.829867379733749,136.4175119097301,0.0010000000000000002,8.900874429553477,693.1471805599451,True,142.6334340095332,0,0
post_0152,0,3.889762822066681,72.16995682879767,0.34256581720924867,6.417553093215092,67.34305255918179,0.0010000000000000002,15.263455461967924,693.1471805599451,True,80.40493451657338,0,0
post_0153,0,15.849066618712996,71.32236623762385,0.2944384959029188,19.01798946705632,75.03398904982969,0.0010000000000000002,8.391239854901425,693.1471805599451,True,82.56734408808744,0,0
post_0154,0,12.665184150292875,70.26393839337689,0.12198721197254314,13.942504584121478,72.11316965041492,0.0010000000000000002,2.867474642128404,693.1471805599451,True,73.5507762131986,0,0
