account_id,account_age_days,follower_following_ratio,posts_per_day,posting_interval_cv,burstiness,avg_hashtags_per_post,default_profile_ratio,n_posts,is_bot,duplicate_content_rate
acct_00046,52.471493029379076,0.22496951028702147,0.05,1.1630511569572513,1.0,0.6974312652260184,1.0,3,1,1.0
acct_00047,120.93073030045309,0.07419229090630552,7.49263804474416,1.0078373355309522,0.6694753776952311,0.5096245567489746,1.0,39,1,0.05263157894736842
acct_00048,638.3029433681268,0.4032121926236953,6.757027864693458,0.5384960764430936,-0.3576463375013658,3.076751600824583,1.0,40,0,0.05512820512820513
acct_00049,797.7098865313981,9.739276600032873,6.885730172179484,0.9545393423409649,0.22055914172683694,1.1567982400341232,0.0,25,0,0.09333333333333334
acct_00050,738.1326167478594,1.3898285683654694,3.400662270959308,0.7272493338654124,0.7218368342713297,0.8075040930527378,0.0,19,0,0.12280701754385964
acct_00051,813.8417718848916,0.19449805534349546,7.242497269885151,0.7900555141555602,-0.05750224553292271,0.0,0.0,34,0,0.07308377896613191
acct_00052,211.81581678039385,19.683332169933713,21.74509439961782,0.261575154080483,0.27687322538291914,2.6771567587369387,0.0,107,1,0.049021336624933874
acct_00053,448.98034585324297,2.5443186169661614,4.549125302108842,0.9223559177032576,-0.126739160950182,0.5305700484856624,1.0,22,0,0.15584415584415584
acct_00054,1.0,0.6468856271640898,17.532305070617134,0.3760166003455421,0.2879343823252888,1.168119014112641,0.0,86,1,0.036662106703146374
acct_00055,245.76498271830326,0.9523796673871827,7.303079197634541,0.637176489274976,-0.013788248685040333,1.908442848861672,0.0,39,0,0.059379217273954114
acct_00056,840.7390754540488,11.25335315605256,10.044276445733257,0.4827471019699192,-0.20154503344700592,3.6098365184592054,0.0,55,0,0.06060606060606061
acct_00057,495.83701400479043,0.2894796861692064,4.300096319832025,1.1973329265026533,-0.22047037890683624,0.0,0.0,24,0,0.050724637681159424
acct_00058,532.2249691855188,0.7123481368962854,7.916883859922807,0.4258433831882932,0.12355751608803603,3.9846348421587643,1.0,38,0,0.06543385490753911
acct_00059,952.4553357596735,0.06631760159649296,4.029350261162561,0.9347482357762331,0.2894459625758829,0.8511436322938182,0.0,26,0,0.05846153846153846
acct_00060,1628.3216577679812,0.40578058481849527,1.431153952995941,2.232234348765667,0.368405320984221,2.664030805965895,1.0,7,0,0.047619047619047616
acct_00061,488.9868706144084,0.9948608609891553,2.616135332153368,0.5302147547705086,0.8176232192002095,2.0665901053665063,0.0,15,0,0.10476190476190476
acct_00062,371.33815437714577,0.3203639242233224,0.01,0.046288424907448,0.051429548922144214,0.08704878475652578,0.0,3,0,0.3333333333333333
acct_00063,944.8399864093831,0.7117756823318285,10.343934339704543,0.24481956513525804,-0.07110788029152815,3.1557456401401325,1.0,61,0,0.048087431693989074
acct_00064,213.3033550909239,0.7480733256528297,2.8625160148248208,0.5815700850732904,0.20477486159123068,2.092911048352809,0.0,8,1,0.25
acct_00065,1009.1602481113808,0.5740570661968959,0.05,0.3169799426607336,-0.845992949658963,3.938591044528615,0.0,3,1,0.3333333333333333
acct_00066,485.82977337260485,2.256799462424195,5.602197252641608,0.8430105326232106,-0.37852294181204554,0.9037003972933367,0.0,33,0,0.054924242424242424
acct_00067,237.61807005258595,0.10133231375008196,0.09398689215508949,0.41305890557115194,-0.10923739806203214,0.0,1.0,3,0,0.0
acct_00068,735.4087441968687,2.0506422424743653,1.6128711688492645,1.4203750134946675,0.016048873705191202,2.2919543375061178,0.0,8,0,0.10714285714285714
acct_00069,155.74559965890728,1.361664271376862,13.725175696651599,0.30617685909454584,0.03647992660982802,1.4647879789663452,0.0,67,1,0.0438715513342379
acct_00070,411.83673846871045,9.059234791826169,3.30369936353343,1.4203371408557808,0.4596184515822735,0.960993059972216,0.0,21,0,0.07142857142857142
acct_00071,192.99025700278258,0.5162352151445758,5.901007035973147,0.02,0.3277204869456538,4.625896567451076,0.0,32,1,0.046370967741935484
acct_00072,1006.9383665336757,0.857645181358935,4.366928114727549,0.49674791789323014,0.19718138378580619,0.7829986515945528,0.0,18,0,0.1503267973856209
acct_00073,193.11170589869687,0.1252516695371644,2.5623409430943145,0.031025226956591268,0.2058692668676413,0.0,1.0,20,0,0.05263157894736842
acct_00074,183.1273642009566,1.7601572725345256,5.304592503596846,0.7173358737117524,0.17256901237652605,0.8484505681305087,0.0,36,0,0.06031746031746032
acct_00075,815.3675864916418,27.776857829250755,0.4692183922427642,0.3046098964166301,0.6896501743340695,1.1048480167736954,0.0,3,0,0.0
acct_00076,1.0,0.48252338931569283,3.3245937132898273,0.5094298918797904,0.19356886618926075,3.270750376053851,0.0,13,0,0.15384615384615385
acct_00077,1.0,0.23452286315640933,15.802608623581413,0.8097396456896628,-0.07230867194073032,3.2631762809056317,0.0,69,1,0.057971014492753624
acct_00078,1036.3032523896607,0.7414158007051906,0.01,0.6085571568448647,0.48478406853736167,2.0048770558983193,0.0,3,0,0.0
acct_00079,370.2279095381074,1.3940252048977533,7.836262366576852,0.35671851744470306,0.17085717782922194,0.6292797748910401,1.0,41,0,0.05
acct_00080,344.31492294871487,4.986954372941136,2.3399433197373805,1.034359349951066,0.27182494950916236,1.564920338221441,1.0,7,0,0.19047619047619047
acct_00081,603.5797383805314,10.38574283125925,11.10951517071753,0.7857317168380733,0.2857816351744137,1.1405426806025702,0.0,51,0,0.03686274509803922
acct_00082,1.0,1.9054663561861078,0.01,0.7642781393409931,0.8558096062989693,0.0,0.0,3,0,1.0
acct_00083,242.4894007523613,2.7636276886484894,0.01,0.4111743907050418,-0.12955661788050027,1.0957580545100005,1.0,3,0,0.0
acct_00084,524.4568258107494,5.005205805794114,0.01,1.5621159883151747,-0.33566198989583024,0.0,0.0,3,0,0.3333333333333333
acct_00085,900.9785051198007,0.26393843215228197,8.720382884828574,0.49238589038944036,-0.2738789872520219,3.500708670796669,0.0,48,0,0.047872340425531915
acct_00086,537.1167491883776,0.06410027883607668,0.01,0.7489463753158687,0.9881959861935907,2.695697021618657,1.0,3,0,0.0
acct_00087,314.22362097158543,0.4243836166287628,9.984854705545255,0.37296390480425357,0.8317957281901536,0.0,0.0,55,1,0.05723905723905724
acct_00088,828.5962076616742,0.11251099821796784,0.05,0.7760512162035326,1.0,4.298677029434191,0.0,4,1,0.0
acct_00089,512.4463448034672,1.2283678675867022,0.05,0.8261360645476721,0.39937851389724643,1.8401919093319468,1.0,3,1,0.0
acct_00090,1.0,0.7453598858023242,20.101819683698395,1.186504787920081,0.008127731037437413,0.0,1.0,98,1,0.13338943824952662
acct_00091,1.0,0.017355033664209006,4.114224765445647,0.38030410222795413,0.35910179043014034,0.42923217365074984,0.0,22,0,0.06060606060606061
acct_00092,217.482843407423,0.3475773227966694,7.620955367037524,0.46963474728702925,0.09256883289784242,0.5838467275789818,0.0,38,0,0.06970128022759602
acct_00093,1.0,0.8836075517667596,0.01,0.1425171656978499,0.4109829236587948,3.5182900674993687,0.0,3,0,0.0
acct_00094,548.5989216233635,4.321804594426959,0.01,1.0086005282166037,0.15445177904188756,1.9779615060693783,1.0,3,0,0.0
acct_00095,141.90302582702688,0.3895551331252313,15.722319359698911,0.02,0.7588142451397663,0.0,1.0,77,1,0.04613807245386193
acct_00096,526.7237485223574,0.7388455080345308,5.461962236887101,0.6293662299629458,-0.2117238883222371,0.0,1.0,31,1,0.06666666666666667
acct_00097,596.5335687011291,3.828923315508657,8.52176721034133,1.2508276033615182,0.5937210621910247,1.1454602501506255,1.0,42,0,0.07897793263646923
acct_00098,523.5228032982867,10.324279385889557,1.5805122452891296,1.383206936572643,0.43725581221758836,2.2136635067898864,0.0,8,0,0.10714285714285714
acct_00099,492.4884366437689,0.15939943247255042,20.042048329230006,0.5270982739415875,0.0022149770775885813,4.121382325022703,0.0,95,0,0.053303471444568866
acct_00100,1.0,10.523174811801695,8.00020239485361,1.8576643863108675,-0.11293041230971357,1.4108276850877646,0.0,30,0,0.034482758620689655
acct_00101,766.8526557940398,17.879483460427313,2.539948188884695,0.02,0.6212712271552678,0.2674954659502935,1.0,13,0,0.0641025641025641
acct_00102,638.8794892100093,0.7474342470971589,0.05,0.1802937271713832,-0.1748921078111586,2.7939440422643553,0.0,3,1,1.0
acct_00103,225.15541109588062,0.08756298481383643,12.651065594450296,0.02,0.47275191582575404,1.6755425259778236,0.0,60,1,0.04067796610169491
acct_00104,417.97288063714217,1.453918432660951,4.525623806105448,0.8031379057696819,0.17594271281429538,1.3886843274193819,1.0,25,1,0.04666666666666667
acct_00105,910.1963227575291,1.325538450980242,1.3486569395334413,0.4313841226686781,0.36409393776864796,0.0,0.0,7,0,0.09523809523809523
acct_00106,1.0,7.293198659231164,10.391702245171658,0.5007414842803153,1.0,3.1605764723475085,0.0,52,1,0.05279034690799397
acct_00107,373.33582005733786,1.9166090325328882,4.747559265202413,0.22925378864239998,0.12580800963829758,0.6514561174837131,0.0,24,0,0.06521739130434782
acct_00108,668.4963465538947,3.0867153320217358,2.706173800721618,0.3338695931249518,0.5675385953657996,1.6798220837809676,0.0,11,0,0.05454545454545454
acct_00109,576.1289919870967,0.11090964421667596,7.220812234498909,1.3293580187318124,0.430589655932351,0.20839490389926407,0.0,36,0,0.05396825396825397
acct_00110,1.0,0.37289242027560987,21.25423036207964,0.3050696442785209,0.723215256463338,2.347603104153694,0.0,102,1,0.07979033197437391
acct_00111,395.4237335082753,0.5670093985528148,13.19576776129531,0.9442924535326284,-0.2708868453093691,3.7341563575782972,0.0,71,0,0.05311871227364185
acct_00112,327.65766976657744,0.31696391414009484,16.067267433647753,1.2300654118200387,0.338214649998298,0.9338157755417011,1.0,80,0,0.041455696202531644
acct_00113,655.3618187663906,7.403675498656965,17.144276408572264,0.6824078899214004,1.0,1.6572110920836396,1.0,97,1,0.04445876288659794
acct_00114,197.25366122046904,1.8064349248548965,4.286847444877232,1.5790123904135234,0.5153794201169505,2.4935903287855634,0.0,22,0,0.025974025974025976
acct_00115,876.2823795442087,1.0466379082867738,6.9750739775272645,0.3058863565147058,1.0,1.7053895118259659,1.0,23,0,0.06324110671936758
acct_00116,626.1004385567559,5.011389361476116,9.131638803908974,0.6929914560785767,-0.5361646786084788,1.6195882535968371,0.0,51,0,0.04392156862745098
acct_00117,967.1763816777416,0.3920050769777421,1.49942995183835,0.30509097147128156,-0.06256516730435269,1.192736191387289,0.0,7,0,0.047619047619047616
acct_00118,883.9819604952046,5.811486247108454,4.349517304755373,0.6124589027191344,0.37399384085271753,0.0,0.0,28,0,0.10582010582010581
acct_00119,804.5143116786662,2.550067247628952,23.871669844726256,0.02,-0.23961998447374755,2.478338833991867,1.0,127,1,0.03999500062492189
acct_00120,97.34580598989146,1.551643926904768,1.5011169223284235,0.20243859319420499,0.729713276827995,0.0,1.0,7,0,0.09523809523809523
acct_00121,446.0382568065348,0.8844900693335906,0.01,0.330327578881759,-0.5303415063332608,0.0,0.0,3,0,0.0
acct_00122,497.04704580974123,0.07685593362804777,3.733284877536244,0.5698405339092871,-0.17338414320260487,0.7846482476905297,0.0,27,0,0.06552706552706553
acct_00123,607.406385548895,9.998735819524267,0.01,0.8330934934338874,0.04252528643061204,3.233564393999192,0.0,3,0,0.3333333333333333
acct_00124,393.9800037276003,7.056163984559115,4.57008850862232,1.04179301886632,0.4230838571854731,1.9508043823287333,0.0,26,0,0.036923076923076927
acct_00125,811.4466373135283,1.2779805115669054,3.9619546238014607,0.7397852115282484,0.281820971234502,1.1264737137130385,0.0,22,0,0.04329004329004329
acct_00126,865.4865845033053,2.672890395132252,1.9364445182005658,1.2960002923241785,0.20844277555403395,1.8442955030495172,0.0,6,0,0.4
acct_00127,321.8946714640675,0.4574054598654509,6.779756888951395,0.02,0.38900369431015525,2.5091089720814024,0.0,21,1,0.12857142857142856
acct_00128,195.98950504211194,0.2563162143746874,2.6495475371649535,0.4967634759073581,-0.09480378555387647,2.194614236089733,0.0,9,0,0.05555555555555555
acct_00129,927.6053221272441,0.8558877814387642,10.816242611180371,1.2909782241439034,0.7521538936244763,4.940205874486304,0.0,63,0,0.0409626216077829
acct_00130,427.62058638139194,0.16005744954474307,0.01,0.02,0.6337348027677778,4.324943448059232,0.0,3,0,0.3333333333333333
acct_00131,128.97137807659422,2.043316846438412,8.119904116636755,0.4190237489753177,-0.018849445263844133,5.077001402505724,0.0,38,1,0.059743954480796585
acct_00132,602.857585657148,2.138112545691132,6.719960450388474,1.3083286463892867,0.4885649494237174,0.4380994340002282,0.0,27,0,0.06837606837606838
acct_00133,1.0,0.13264364188663227,11.04527048229864,1.0277823362977023,-0.3189756125757725,1.3562414855018252,0.0,51,0,0.05647058823529412
acct_00134,766.3662067799398,0.7540414785608281,0.05,0.9175276267140186,0.18763220389371066,1.2492449541895017,1.0,3,1,0.3333333333333333
acct_00135,434.26960682765264,1.5436592108030307,14.978320996268497,0.06873455246597926,-0.4551000132726151,2.6200590342099885,0.0,65,0,0.05144230769230769
acct_00136,474.7729132197221,0.25713954051275817,21.734440964707076,0.7617796624998486,-0.10936600279057462,1.3617248323956144,0.0,109,1,0.05045871559633028
acct_00137,1108.7819670898107,1.0708649159300259,13.295826374928287,0.5447019665490551,-0.7459527237724488,3.961944790116108,1.0,68,0,0.040825285338015806
acct_00138,227.61062150446293,1.0240900293128032,2.033132339285335,0.02,0.15625179695956387,0.0,0.0,9,0,0.25
acct_00139,441.11113911057794,1.9824435611430975,2.3827972164867983,0.33718074522623787,0.4969755399108859,1.946880243974988,1.0,7,1,0.7142857142857143
acct_00140,1.0,0.2530967553545627,19.560718010214863,1.2460575083365748,0.12042669380235166,2.7610473720950495,1.0,93,1,0.05399719495091164
acct_00141,488.54232729684816,0.40357316309397545,2.2251126254069753,1.1039562002410417,0.5627594719024868,2.2857162335150427,0.0,10,1,0.4
acct_00142,348.3956819223182,1.3420062503242527,3.9740959580587427,1.2820080765346469,1.0,0.35505421795064707,0.0,22,0,0.06060606060606061
acct_00143,170.67774590890045,2.645041789862044,10.170907915108485,0.16197734461024987,0.558222000440332,4.224794477610187,0.0,45,1,0.03737373737373737
acct_00144,293.17330044669035,1.381070041080772,5.049378016175429,0.5117871563985441,0.1373753470525375,0.0,1.0,30,1,0.07126436781609195
acct_00145,220.76856443455574,0.5318409851593638,21.305417443585995,0.9438091891979548,0.41578128107562573,3.963652930054643,0.0,79,1,0.05485232067510549
acct_00146,542.0429319272746,2.1970844921923613,29.619003774537685,0.9959888142426183,0.07416419715633071,1.3407714300172633,0.0,157,1,0.03944145026947575
acct_00147,690.9061431120833,0.6011486348527236,3.3679385503557295,1.2742103124412694,0.765836067127645,1.087611750338326,0.0,22,0,0.05194805194805195
acct_00148,359.75647301946805,1.2851004885205435,10.900318961443102,0.8829076784794743,0.6666160805177546,0.750545891436887,0.0,47,0,0.036077705827937095
acct_00149,914.6063542556224,0.10168592968622275,10.248101803203731,0.47515984209353485,0.29451687943866955,1.956701904064675,0.0,46,0,0.05410628019323672
acct_00150,1.0,0.39561202227127573,0.01,1.2482152534443038,0.8616400414334451,3.747221917807491,0.0,3,0,0.6666666666666666
acct_00151,83.02929517603746,0.6640751240383982,5.625144073351801,0.02,-0.11203056428600933,0.4743877190329403,0.0,32,0,0.04435483870967742
acct_00152,448.756088945312,5.039774374209358,0.05,0.2814144957870359,0.0029338054950242,3.183604000577849,0.0,3,1,0.0
acct_00153,226.70773647658058,0.3074282510364161,0.01,0.7552606829991909,0.5391407425961701,0.671664325456473,1.0,3,0,0.0
acct_00154,659.8074306026405,0.6281344434657711,5.788263302953935,0.905014864526274,0.6327134668656496,3.3874765304812895,0.0,24,0,0.07971014492753623
acct_00155,1.0,0.2723042857365956,7.43134835129264,0.40910595240213643,0.4684062303021632,5.688003114725832,0.0,52,1,0.049773755656108594
acct_00156,955.747317645544,1.5757176763799738,8.690447822657793,0.432816699747486,0.15088000753778613,0.902046220255746,1.0,61,1,0.05683060109289618
acct_00157,953.723821751182,3.429377505221243,19.220793486762805,1.2981301815219188,0.16450234534588742,1.0082896178613339,0.0,107,0,0.03667783459707283
acct_00158,778.0747774630705,0.1610375786733618,0.01,0.449959643587455,0.3802056852522834,2.9485563193281976,0.0,3,0,0.3333333333333333
acct_00159,989.3325530396488,1.0230433328894113,0.01,0.34737291496734235,-0.1825869331215088,2.0292714326700563,0.0,3,0,0.0
acct_00160,610.0690882335834,1.4947939173266678,11.597653849663809,0.3384936970386453,0.4300904428801485,3.2819160513359784,0.0,58,1,0.08408953418027829
acct_00161,1280.6299604598817,0.6708519080996292,0.5612309678905527,0.5393272191481339,-0.2489860099344462,1.8327227174129135,0.0,4,0,0.16666666666666666
acct_00162,547.4239318281708,1.703250936838719,1.7847073584079318,1.1478659406669478,0.07780810270495803,1.9419669118817833,0.0,8,0,0.07142857142857142
acct_00163,1.0,0.6340773737629966,8.02427689409401,0.9273270400846662,0.21237234693389073,1.0946089811836601,0.0,41,0,0.06341463414634146
acct_00164,877.9747914686216,0.06472162171027149,6.672149170561967,0.6776373632989537,8.949074536976354e-05,0.0,0.0,35,0,0.04873949579831933
acct_00165,1.0,3.3335271335447305,2.0606747711394657,0.5806966748841823,-0.38123857242790776,0.618348239295729,1.0,12,0,0.19696969696969696
acct_00166,72.17973095893251,28.436529336589626,1.6807817820981628,0.5920657852939608,-0.2847603898695063,2.8610511033346047,0.0,10,0,0.08888888888888889
acct_00167,919.4784090527078,1.4962939963140842,4.119546688043754,0.28210433291782966,0.05043402685831558,2.157175643728236,1.0,26,0,0.055384615384615386
acct_00168,568.8404809255929,0.6854794518607065,6.359434448941189,1.7018261206693905,0.2871126051279749,2.694404908977697,1.0,24,0,0.09057971014492754
acct_00169,672.9709610256361,1.599924225747496,3.5141324642909924,0.3776430649964605,0.24198521958074465,1.4698912506590514,0.0,23,0,0.07509881422924901
acct_00170,318.5771043942706,1.1185782461649298,0.05,0.3019770439519772,0.8724207151896152,2.6048479798804607,0.0,3,1,0.3333333333333333
acct_00171,430.27301076021604,0.5623934726843823,9.502132905682775,0.22734755474912638,0.5244666708133503,2.4377809487391113,1.0,40,1,0.07051282051282051
acct_00172,459.45534579263466,0.5072825869731741,0.6399909173512133,0.6374605819599701,0.559956530485633,2.7893087946360056,1.0,5,0,0.0
acct_00173,1.0,0.7748065112208049,0.5496270269992092,0.4183700923213928,0.5172701363748226,0.0,0.0,3,1,0.0
acct_00174,457.24881899313414,0.35929335254363315,0.05,1.058638546291443,0.5734506620249897,2.9276396073356006,1.0,3,1,0.0
acct_00175,1257.6854269841936,2.1553032568701944,6.964447408362812,0.5953208751488233,0.3071447138671374,1.9807975335554777,0.0,29,0,0.06403940886699508
acct_00176,173.28471833975198,0.7204102710107863,14.163478914746676,0.9788098706404432,-0.09236431473364187,4.730667255609809,1.0,77,1,0.0645933014354067
acct_00177,450.2322509215033,2.6841914025273175,4.342655806104258,1.1295169655853832,0.2179571330491309,0.5337276889873293,1.0,27,0,0.07407407407407407
acct_00178,227.08385613314252,8.475394212456827,2.951847144484546,0.6322359159660914,-0.17441197320634427,0.0,0.0,17,1,0.2867647058823529
acct_00179,481.30121479488685,2.084334964522444,0.05,0.02,0.9738690423792807,2.359002908430987,1.0,3,1,1.0
acct_00180,1.0,2.518258310766898,10.597449586036412,1.2855801207861803,0.47017218851071035,0.5535838071347842,1.0,48,0,0.051418439716312055
acct_00181,940.5183559638139,0.8763963732825848,16.581810159817458,0.5194424023324926,0.6660355149309557,2.0064649424962404,0.0,94,0,0.04804392587508579
acct_00182,1.0,1.3297415618529567,0.05,0.5565775933978777,1.0,0.0,0.0,3,1,0.3333333333333333
acct_00183,469.55208270736944,4.28894850748687,0.01,0.9175589639070828,-0.7958318060680509,1.390819029077216,0.0,3,0,0.3333333333333333
acct_00184,1028.6066111125328,0.6957275721020512,2.9087471267290574,0.8430310162252812,0.43946837194879074,0.0,0.0,14,0,0.12087912087912088
acct_00185,253.66034449089958,0.1910865007562756,6.180671220871093,0.7938746171135846,0.8621440822398794,2.5120901022410975,1.0,46,1,0.0647342995169082
acct_00186,918.427609371966,0.8536440347948997,13.033599618993229,0.07857486863083019,0.5797495320792094,0.0,0.0,62,0,0.053410893707033315
acct_00187,215.83417946630897,0.5210194585998328,13.348430235187713,1.1726056944776029,0.5200325351046928,3.088832330618378,0.0,74,0,0.05220288781932617
acct_00188,942.6568754816976,1.2020354106326574,6.702990988863215,0.02,-0.7002982380725951,4.018656283547701,0.0,26,0,0.055384615384615386
acct_00189,976.0656835438767,0.1905527326344605,0.01,0.5084316637136235,0.7538649431971514,0.23795714037769633,1.0,3,0,0.3333333333333333
acct_00190,258.20713830474557,1.2751527617933787,11.469118768456232,0.02,0.4590321045324784,5.401228920848294,1.0,66,1,0.044755244755244755
acct_00191,419.6572521726529,0.05605578990560202,0.01,1.1020863703171477,0.33906655581909084,2.2218103541975993,0.0,3,0,0.3333333333333333
acct_00192,123.71448282983505,2.197460029737886,6.921968934445454,0.4575576274555901,0.809846343081436,2.231364908822379,0.0,35,1,0.043697478991596636
acct_00193,549.84833951467,1.0162113131351505,7.777011335120055,1.288608457957913,0.6599787463222072,1.0967048540701299,0.0,48,1,0.04964539007092199
